usuario_id;ip_usuario;fecha_envio;genero;edad;provincia;ciudad;tipo_colegio;colegio_actua;ubicacion_estudios;tipo_institucion;factores_carrera;perspectivas_carrera;interes_ia;interes_cc;interes_sw;interes_ti;interes_et;interes_ii;interes_ar;conocimiento_ia;conocimiento_cc;conocimiento_sw;conocimiento_ti;conocimiento_et;conocimiento_ii;conocimiento_ar;seleccion_carrera;otra_carrera
4452c592eb033a0558ee60e7f129cf81;190.63.96.138;06/03/2024 11:26;Masculino;17;Tungurahua;Ambato;Fiscal;U nidada educativa ambato;NULL;NULL;Recomendación de familiares o amigos;Totalmente de acuerdo;Estoy interesado;Poco interesado;Poco interesado;Neutral;Estoy interesado;Neutral;Estoy interesado;No tengo conocimiento;He oido del tema;Conozco algo;Conozco algo;He oido del tema;No tengo conocimiento;No tengo conocimiento;Ciencia de Datos e Inteligencia Artificial,Electrónica y Telecomunicaciones,Automatización y Robótica;NULL
aec525b90dbf11caa3b9fe0b0b12b3d5;181.112.146.108;06/03/2024 11:28;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
8af92e646a11aef604a989a94067ba2d;200.7.247.122;06/03/2024 11:30;Masculino;17;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
b995eb877fe104599416c18f4c35fd4d;181.112.146.108;06/03/2024 11:33;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Guayaquil;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Conozco algo;Conozco algo;He oido del tema;Conozco algo;Tengo conocimientos básicos;He oido del tema;Conozco algo;Electrónica y Telecomunicaciones,Software,Ciencia de Datos e Inteligencia Artificial;NULL
53888e2ab4f19da06af2e333e00d495a;181.112.146.108;06/03/2024 11:34;Masculino;17;Tungurahua;Ambato;Fiscal;Guayaquil ;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Conozco algo;He oido del tema;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Electrónica y Telecomunicaciones,Automatización y Robótica;Ingeniería en electromecánica 
bbc656a7e679071d0d6ebf6e22ff29dd;181.112.146.108;06/03/2024 11:35;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad educativa guayaquil;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Prestigio de la institución educativa;De acuerdo;Estoy muy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;He oido del tema;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Ninguna;NULL
f3a94c783b1dbad2362203ba2c1f3fcf;181.188.200.246;06/03/2024 11:38;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad educativa Ambato;Aún no lo he decidido;NULL;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;De acuerdo;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Neutral;Neutral;He oido del tema;NULL;NULL;Conozco algo;He oido del tema;He oido del tema;He oido del tema;Ninguna;NULL
0145242c87e2f91c19d4977bf8c02ff5;200.7.247.87;06/03/2024 11:38;Masculino;18;Tungurahua;Ambato;Fiscal;Unidad educativa Ambato ;Aún no lo he decidido;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado;Neutral;No estoy interesado;Poco interesado;Poco interesado;Neutral;Neutral;No estoy interesado;Neutral;Conozco algo;Conozco algo;Tengo un conocimiento Solido;He oido del tema;No tengo conocimiento;Conozco algo;Conozco algo;Ciencia de Datos e Inteligencia Artificial,Ninguna;NULL
c9e01ca42c6d38fa7bf89676442ced4a;190.63.255.142;06/03/2024 11:40;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad educativa Ambato ;En una Universidad y/o Escuela Politécnica;Privada;Oportunidades laborales y demanda en el mercado;De acuerdo;Neutral;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Ciencia de Datos e Inteligencia Artificial,Ninguna;Odontologia 
edbddc6daac6dbdb66629ba69cd9dd1a;200.7.246.154;06/03/2024 11:40;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato;Aún no lo he decidido;Pública;Oportunidades laborales y demanda en el mercado;De acuerdo;Estoy muy interesado;Neutral;Neutral;Estoy muy interesado;Neutral;Neutral;Estoy muy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Ciencia de Datos e Inteligencia Artificial;Fisioterapia 
269f1596a8724b2ddc6425e4d32da2bd;181.188.201.200;06/03/2024 11:40;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado,Flexibilidad y posibilidad de trabajo remoto;Neutral;No estoy interesado;NULL;No estoy interesado;NULL;No estoy interesado;No estoy interesado;No estoy interesado;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;NULL;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Ninguna;Derecho y Criminalistica 
42154994e78ad3f19435439d736026bd;200.85.83.80;06/03/2024 11:41;Femenino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Ambato""";En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;Totalmente de acuerdo;Neutral;Poco interesado;Poco interesado;Neutral;Neutral;Neutral;Neutral;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;Conozco algo;Tengo conocimientos básicos;Ciencia de Datos e Inteligencia Artificial;NULL
b0b715a4b9abfd7acd75796536755b96;200.7.246.122;06/03/2024 11:41;Femenino;17;Tungurahua;Ambato;NULL;Unidad Educativa Ambato;En un Instituto Técnico/Tecnológico Superior;Pública;Oportunidades laborales y demanda en el mercado;Neutral;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;Poco interesado;No estoy interesado;No tengo conocimiento;He oido del tema;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Ingeniería Industrial,Ciencia de Datos e Inteligencia Artificial;NULL
53ecd8b758584741f0e936d349643a43;190.63.237.42;06/03/2024 11:41;No binario;17;Tungurahua;Ambato;Fiscal;AMBATO;Aún no lo he decidido;Pública;Habilidades e interés personal en el tema;Neutral;Neutral;NULL;No estoy interesado;NULL;Poco interesado;Neutral;Neutral;Conozco algo;Conozco algo;He oido del tema;He oido del tema;Conozco algo;No tengo conocimiento;He oido del tema;Ciencias de la Computación;NULL
753a270743498ba4e7624ae49a936044;181.112.146.108;06/03/2024 11:41;Femenino;18;Tungurahua;Ambato;Fiscal;Unidad educativa Guayaquil ;En un Instituto Técnico/Tecnológico Superior;Pública;Habilidades e interés personal en el tema;Totalmente de acuerdo;No estoy interesado;Poco interesado;Poco interesado;Neutral;Estoy interesado;Poco interesado;Neutral;No tengo conocimiento;He oido del tema;He oido del tema;Conozco algo;Tengo conocimientos básicos;He oido del tema;He oido del tema;Electrónica y Telecomunicaciones,Tecnologías de la Información;
9b0ca6594fe78a8b5fc837dcab2e25b9;190.63.239.91;06/03/2024 11:42;Femenino;17;Tungurahua;Ambato;Fiscal;Ambato ;En una escuela de arte o diseño;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;De acuerdo;Estoy muy interesado;Neutral;NULL;Poco interesado;Poco interesado;Estoy interesado;Estoy muy interesado;He oido del tema;Conozco algo;No tengo conocimiento;He oido del tema;No tengo conocimiento;No tengo conocimiento;He oido del tema;Ciencia de Datos e Inteligencia Artificial,Automatización y Robótica;Diseño digital 
d47b935ba33ee9320f03828683b93172;200.7.247.192;06/03/2024 11:42;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Guayaquil ;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;No estoy interesado;Poco interesado;NULL;No estoy interesado;Poco interesado;Estoy muy interesado;Estoy interesado;No tengo conocimiento;Tengo conocimientos básicos;Tengo conocimientos básicos;He oido del tema;No tengo conocimiento;NULL;Tengo conocimientos básicos;Ingeniería Industrial;Ingeniería automotriz 
16a1105c6f9615b06f60449581bc9bd3;200.7.246.126;06/03/2024 11:42;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Neutral;Poco interesado;Neutral;Neutral;Estoy interesado;Neutral;Poco interesado;He oido del tema;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;He oido del tema;He oido del tema;Automatización y Robótica,Ninguna;NULL
6c853f36e69c632b1f39f1011ea5e2aa;190.63.236.194;06/03/2024 11:43;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;Neutral;Poco interesado;No estoy interesado;No estoy interesado;No estoy interesado;NULL;NULL;Poco interesado;Conozco algo;He oido del tema;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;He oido del tema;No tengo conocimiento;Ninguna;Odontologia, medicina
aae1e397b71503e00bccbfcd6fc602f1;200.7.247.143;06/03/2024 11:43;Femenino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Ambato """;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;NULL;No estoy interesado;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Ninguna;NULL
7ec58a5246df9572b089b259f2af63a2;200.7.246.215;06/03/2024 11:43;Femenino;17;Tungurahua;Ambato;NULL;Unidad educativa Ambato ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Automatización y Robótica;Biología 
39f898f0a418826f85372c7753f3b41f;190.63.120.158;06/03/2024 11:45;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;Aún no lo he decidido;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado,Prestigio de la institución educativa,Flexibilidad y posibilidad de trabajo remoto;De acuerdo;Estoy muy interesado;Poco interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;Poco interesado;Tengo conocimientos básicos;Conozco algo;He oido del tema;Conozco algo;He oido del tema;No tengo conocimiento;He oido del tema;NULL;Genética 
5e28d150336fc00665fa3458d17d9b94;186.47.136.3;06/03/2024 11:52;Femenino;17;Tungurahua;Ambato;Fiscal;Ambato;En una Universidad y/o Escuela Politécnica;Privada;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;De acuerdo;Neutral;No estoy interesado;Poco interesado;Estoy interesado;No estoy interesado;Poco interesado;Poco interesado;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;He oido del tema;No tengo conocimiento;Ninguna;NULL
edffb00918541e4c2fedd7d809c9f059;181.196.104.78;06/03/2024 11:55;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
bb1f700fd836f6b77d0fe6e051755339;181.196.104.78;06/03/2024 11:55;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
909d78b01bebd1433349259cbffd43be;181.196.104.78;06/03/2024 11:58;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Ambato""";En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema,Prestigio de la institución educativa;Neutral;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Neutral;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo un conocimiento Solido;Conozco algo;Conozco algo;Software,Ciencia de Datos e Inteligencia Artificial,Electrónica y Telecomunicaciones,Ingeniería Industrial;NULL
be322c4d30431340a22933c1ae128d5b;181.196.104.78;06/03/2024 11:59;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;unidad educativa ambato ;En un Instituto Militar y/o Policial;Exterior (fuera del país);Habilidades e interés personal en el tema;Neutral;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Conozco algo;No tengo conocimiento;No tengo conocimiento;He oido del tema;Conozco algo;No tengo conocimiento;He oido del tema;Ninguna;NULL
987d871d29861ee97a8d1b146d0d7327;181.196.104.78;06/03/2024 12:04;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;UNIDAD EDUCATIVA AMBATO;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Poco interesado;No estoy interesado;Estoy interesado;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo conocimientos básicos;Conozco algo;No tengo conocimiento;Conozco algo;Tengo conocimientos básicos;Ciencia de Datos e Inteligencia Artificial,Ciencias de la Computación,Software,Automatización y Robótica;NULL
50699ea647c005bc6381a6f247afd06c;190.63.127.10;06/03/2024 13:18;Masculino;18;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;En un Instituto Militar y/o Policial;Pública;Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Neutral;Estoy muy interesado;Poco interesado;Conozco algo;Tengo conocimientos básicos;He oido del tema;He oido del tema;He oido del tema;Tengo un conocimiento Solido;Conozco algo;Ninguna;NULL
011460ccb09a8adaf01036dbafef3978;200.7.246.221;06/03/2024 13:23;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad educativa Ambato ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;No estoy interesado;No estoy interesado;Estoy muy interesado;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Conozco algo;Conozco algo;No tengo conocimiento;No tengo conocimiento;Conozco algo;Ciencias de la Computación,Software,Automatización y Robótica;NULL
c5d9e5decf548219c4304a58a3562598;200.7.246.251;06/03/2024 13:23;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;Aún no lo he decidido;Pública;Oportunidades laborales y demanda en el mercado;Neutral;Poco interesado;No estoy interesado;No estoy interesado;No estoy interesado;Poco interesado;Poco interesado;Poco interesado;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Ninguna;medicina 
d15b415d5d28092f336f60d5d05848cc;200.24.139.2;06/03/2024 13:26;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa “Ambato”;En una Universidad y/o Escuela Politécnica;Pública;Flexibilidad y posibilidad de trabajo remoto,Prestigio de la institución educativa,Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Poco interesado;Poco interesado;Estoy interesado;Estoy interesado;Neutral;Neutral;Neutral;NULL;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Ingeniería Industrial,Ninguna;Fisioterapia 
861bb2eb5d09367c7e38d9e24ed5df53;200.7.246.251;06/03/2024 13:27;Femenino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Ambato""";Aún no lo he decidido;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;De acuerdo;Estoy interesado;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy interesado;Poco interesado;Poco interesado;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;NULL;Software,Ciencia de Datos e Inteligencia Artificial,Electrónica y Telecomunicaciones;NULL
20180ea8ba81c54087972235628a4656;190.63.116.26;06/03/2024 13:31;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;En una Universidad y/o Escuela Politécnica;Privada;Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Poco interesado;Neutral;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;Estoy interesado;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Ciencia de Datos e Inteligencia Artificial;NULL
1533fe518ecf360b7e3b4c3d3be0cd68;190.63.66.117;06/03/2024 13:33;Femenino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Ambato"" ";NULL;Pública;Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Neutral;Neutral;Neutral;Neutral;Neutral;Neutral;Neutral;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Ninguna;Psicopedagogía 
ba4a801b5f641a2173da96f4b8c7bf98;190.63.113.124;06/03/2024 13:33;Masculino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa "" Ambato """;En un Instituto Militar y/o Policial;Pública;Habilidades e interés personal en el tema;Neutral;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Tengo un conocimiento Solido;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;NULL;Software,Tecnologías de la Información,Electrónica y Telecomunicaciones,Ciencia de Datos e Inteligencia Artificial,Ciencias de la Computación,Ingeniería Industrial,Automatización y Robótica;NULL
af1feb705bea49c328d0fe4c082040bd;200.7.246.40;06/03/2024 13:55;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;Totalmente de acuerdo;Neutral;Poco interesado;Poco interesado;Poco interesado;Neutral;Neutral;Neutral;He oido del tema;Conozco algo;No tengo conocimiento;He oido del tema;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Automatización y Robótica;NULL
92287fc5a4f18f01e797e44632b89da9;200.7.247.189;06/03/2024 13:57;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;Aún no lo he decidido;Pública;Habilidades e interés personal en el tema;De acuerdo;Neutral;Neutral;Neutral;Neutral;Neutral;NULL;Neutral;He oido del tema;He oido del tema;He oido del tema;Conozco algo;He oido del tema;He oido del tema;He oido del tema;Ninguna;Medicina 
223c65fd4f8d04c73d581b91373de5a1;45.236.107.62;06/03/2024 13:57;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy interesado;Estoy interesado;Estoy muy interesado;Neutral;Poco interesado;No estoy interesado;Poco interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Conozco algo;Conozco algo;Conozco algo;Software,Ciencia de Datos e Inteligencia Artificial;NULL
60e0bf62dc6207e643cd8f90b566e553;190.63.114.24;06/03/2024 13:58;Femenino;18;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy interesado;Neutral;Estoy muy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Conozco algo;He oido del tema;Tengo conocimientos básicos;He oido del tema;He oido del tema;Conozco algo;Conozco algo;Ingeniería Industrial;NULL
a9f45c3a0d0f9e740021bf8e8a32d8ae;200.7.247.38;06/03/2024 14:09;Femenino;18;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;En una Universidad y/o Escuela Politécnica;Privada;Oportunidades laborales y demanda en el mercado;Neutral;No estoy interesado;Poco interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No tengo conocimiento;He oido del tema;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Ninguna;Odontología 
f696c785624ee0de19a899167dc9d862;45.70.198.179;06/03/2024 14:10;Femenino;17;Tungurahua;Ambato;Fiscal;Ambato;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado,Prestigio de la institución educativa;Neutral;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Tengo un conocimiento Solido;Conozco algo;Conozco algo;He oido del tema;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Ciencia de Datos e Inteligencia Artificial,Software;NULL
67e2d84b854d7a2e4ff2176ea3f83451;45.189.56.133;06/03/2024 15:25;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato;Aún no lo he decidido;Pública;Oportunidades laborales y demanda en el mercado;De acuerdo;Estoy muy interesado;Neutral;Estoy interesado;Poco interesado;Estoy interesado;Poco interesado;Estoy muy interesado;Conozco algo;He oido del tema;Conozco algo;Conozco algo;He oido del tema;No tengo conocimiento;He oido del tema;Ciencia de Datos e Inteligencia Artificial,Automatización y Robótica;NULL
d24f0b0156d546c1c0a5549c0b7c437c;191.99.66.82;06/03/2024 15:40;Masculino;18;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
549e8fd453ddfa725d3c3c6c73b1ff54;200.85.83.18;06/03/2024 15:49;Masculino;20 o más;Tungurahua;Ambato;Fiscal;U E Guayaquil ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;Neutral;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;He oido del tema;He oido del tema;He oido del tema;He oido del tema;He oido del tema;He oido del tema;He oido del tema;Automatización y Robótica,Electrónica y Telecomunicaciones;NULL
f3508c4ff8622a31f093d8bc17c7bb2d;186.42.9.32;06/03/2024 15:50;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado,Prestigio de la institución educativa;Neutral;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;He oido del tema;He oido del tema;He oido del tema;He oido del tema;He oido del tema;NULL;He oido del tema;NULL;Odontologia 
f07c9bce7b8e45a8b93d8d77957f808a;200.85.80.238;06/03/2024 16:00;Femenino;17;Tungurahua;Ambato;Fiscal;Guayaquil ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;De acuerdo;Neutral;Poco interesado;Neutral;Estoy muy interesado;NULL;Estoy muy interesado;Estoy muy interesado;He oido del tema;He oido del tema;He oido del tema;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Automatización y Robótica;NULL
68a537f7d0a1710612a9e494d391885d;190.63.99.108;06/03/2024 16:09;Masculino;18;Tungurahua;Ambato;Fiscal;U.E Guayaquil ;En una Universidad y/o Escuela Politécnica;Pública;NULL;Totalmente de acuerdo;Poco interesado;Estoy interesado;Estoy muy interesado;Neutral;Estoy muy interesado;Poco interesado;NULL;Conozco algo;Conozco algo;Conozco algo;He oido del tema;He oido del tema;No tengo conocimiento;No tengo conocimiento;Software;NULL
9f740f8c6c3e9d456e8ddb93204419e0;45.70.198.179;06/03/2024 16:19;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado,Prestigio de la institución educativa,Flexibilidad y posibilidad de trabajo remoto;De acuerdo;Neutral;NULL;Poco interesado;Poco interesado;Poco interesado;Neutral;Poco interesado;No tengo conocimiento;He oido del tema;NULL;He oido del tema;He oido del tema;Conozco algo;He oido del tema;Automatización y Robótica,Ingeniería Industrial;NULL
1b0ea0c07a3bfc484efe5a4feb9a8ce2;186.42.9.96;06/03/2024 16:42;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato;Aún no lo he decidido;Pública;Oportunidades laborales y demanda en el mercado;De acuerdo;Estoy muy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;He oido del tema;He oido del tema;He oido del tema;He oido del tema;He oido del tema;He oido del tema;He oido del tema;NULL;NULL
a79cd5cb8766754e2691ce3fac3c0c97;45.70.198.66;06/03/2024 17:16;Masculino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Guayaquil""";En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado;Neutral;No estoy interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Neutral;Estoy interesado;No tengo conocimiento;He oido del tema;He oido del tema;No tengo conocimiento;He oido del tema;Tengo conocimientos básicos;No tengo conocimiento;Automatización y Robótica;Mecánica Automotriz 
95ba79ce60b2ebc7856e3814f709c1db;45.6.226.52;06/03/2024 19:16;Masculino;17;Tungurahua;Ambato;Fiscal;UNIDAD EDUCATIVA GUAYAQUIL ;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;De acuerdo;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;Poco interesado;Neutral;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo conocimientos básicos;Automatización y Robótica;NULL
